CCS_CATEGORY,CCS_DESCRIPTION,DRUG_NAME,PATIENTS
198,Otinflskin,VIDISIC GEL,4
198,Otinflskin,BRUMIXOL CREAM,37
198,Otinflskin,COZAAR F.C.TAB. 50MG,9
198,Otinflskin,TRUSOPT OPHTHALMIC SOLUTION 2%,6
198,Otinflskin,NEOTIGASON CAPSULES 25MG,37
198,Otinflskin,NEOTIGASON CAPSULES 10MG,28
198,Otinflskin,PROCTOSEDYL OINTMENT,2
198,Otinflskin,QUINAX STERILE OPHTHALMIC SOLUTION,1
198,Otinflskin,NERISONE FATTY OINTMENT,37
198,Otinflskin,SPORANOX CAPSULE 100MG,9
198,Otinflskin,NASONEX AQUEOUS NASAL SPRAY,1
198,Otinflskin,ALLEGRA TABLETS 180MG,59
198,Otinflskin,CELEBREX CAPSULE 200MG,19
198,Otinflskin,SILKIS OINTMENT,3
198,Otinflskin,DIFFERIN CREAM 0.1%,4
198,Otinflskin,ELIDEL 1% CREAM 15GM,2
198,Otinflskin,DERMOVATE OINTMENT 0.05% (CLOBETASOL PROPIONATE),41
198,Otinflskin,ZORAC TOPICAL CREAM 0.1%,13
198,Otinflskin,ULTRACET TABLETS,1
198,Otinflskin,DAIVOBET OINTMENT,147
198,Otinflskin,ARCOXIA TABLET 60MG,7
198,Otinflskin,EQUORAL SOFT CAPSULES 100MG,10
198,Otinflskin,CRESTOR 10MG FILM-COATED TABLETS,13
198,Otinflskin,"TRAVATAN 40 MICROGRAMS/ML EYE DROPS, SOLUTION",6
198,Otinflskin,COMBIGAN EYE DROPS,13
198,Otinflskin,Exforge film-coated tablet 5/80mg,2
198,Otinflskin,CLOBEX 500ΜG/G SHAMPOO,60
198,Otinflskin,Exforge film-coated tablet 5/160mg,4
198,Otinflskin,XAMIOL GEL,49
198,Otinflskin,FEBURIC 80 MG FILM COATED TABLETS,5
198,Otinflskin,"HUMIRA 40MG SOLUTION FOR INJECTION, PRE-FILLED SYRINGE",7
198,Otinflskin,ENBREL 25MG SOLUTION FOR INJECTION IN PRE-FILLED SYRINGE,7
198,Otinflskin,"SIMPONI TM (GOLIMUMAB),SOLUTION FOR INJECTION",1
198,Otinflskin,STELARA SOLUTION FOR INJECTION,2
198,Otinflskin,MENPHENCALA LOTION,5
198,Otinflskin,"TETRACYLIN HCL OPHTHALMIC OINT  1% ""KINGDOM",4
198,Otinflskin,FERROUS GLUCO-B S.C. TABLETS,9
198,Otinflskin,VISTARIL CAPSULES,50
198,Otinflskin,CALOMIDE S.C. TABLETS 250UG,6
199,Ulcerskin,"SODIUM CHLORIDE INJECTION ""Y.F.",5
199,Ulcerskin,"ZINC OXIDE OINTMENT ""WST",1
199,Ulcerskin,"EPINEPHRINE INJECTION ""VPP",1
199,Ulcerskin,TOPSYM CREAM (FLUOCINONIDE),7
199,Ulcerskin,"TRICODEX CREAM ""C.C.P.",4
199,Ulcerskin,"SINPHARDERM CREAM ""SINPHAR",5
199,Ulcerskin,"YONFUPHARM"" IBUPROFEN TABLETS",1
199,Ulcerskin,B. &N. BACINEOCIN OINTMENT,3
199,Ulcerskin,"CIVIDOID GEL (HEPARINOID) ""SINPHAR",6
199,Ulcerskin,"DEXTROSE AND SODIUM CHLORIDE INJECTION 5%/0.9% ""Y.F.",1
199,Ulcerskin,UCEFA CAPSULES 500MG (CEFADROXIL),3
199,Ulcerskin,"SULFASIL CREAM 1% (SILVER SULFADIAZINE) ""VPP",11
199,Ulcerskin,"ISOBIDE TABLETS 10MG ""WEIDAR",3
199,Ulcerskin,"SOMIN TABLETS 2MG (DEXCHLORPHENIRAMINE) ""YUNG SHIN",6
199,Ulcerskin,"CORT. S. OINTMENT 1% (HYDROCORTISONE ACETATE)""M.S.",2
199,Ulcerskin,"PARMASON GARGLE SOLUTION (CHLORHEXIDINE) ""B&F",1
199,Ulcerskin,"THROUGH F.C. TABLETS ""C.M.""(SENNOSIDES)",3
199,Ulcerskin,CINOLONE F.C. TABLET 250MG,2
199,Ulcerskin,TINTEN TABLETS 500MG,2
199,Ulcerskin,AMPRAZO TABLETS 0.5 MG (ALPRAZOLAM),2
199,Ulcerskin,"METICORT TABLETS 4MG ""KINGDOM"" (METHYLPREDNISOLONE)",1
199,Ulcerskin,SPERSIN OINTMENT,5
199,Ulcerskin,GENTERMAY CREAM,1
199,Ulcerskin,B-N-O OINTMENT,1
199,Ulcerskin,GENTAMYCIN INJECTION,1
199,Ulcerskin,"AMOXICILLIN CAPSULES ""YUNG SHIN",1
199,Ulcerskin,"SOLU-TISONE INJECTION 100MG ""C.C.P."" (HYDROCORTISONE)",1
199,Ulcerskin,"CEFADROXIL CAPSULES 500MG ""S.T.",3
199,Ulcerskin,"STAZOLIN INJ. ""STANDARD"" (CEFAZOLIN)",1
199,Ulcerskin,ZOLPI F.C  TABLETS 10MG,3
199,Ulcerskin,"FUSIDIC ACID CREAM ""PBF",1
199,Ulcerskin,"Metsone Cream 0.1% ""Sinphar",1
199,Ulcerskin,OCILLINA POWDER FOR INJECTION,1
199,Ulcerskin,ZODENOX FILM COATED TABLETS 10MG“YUNG SHIN”,1
199,Ulcerskin,XYZINE F.C. TABLETS 5MG,1
199,Ulcerskin,IODOSORB POWDER,2
199,Ulcerskin,DILATREND TABLETS 25MG,2
199,Ulcerskin,AUGMENTIN 1G F.C. TABLETS,3
199,Ulcerskin,NERISONE FATTY OINTMENT,1
199,Ulcerskin,BLOPRESS TAB. 8MG,3
199,Ulcerskin,FLAMAZINE CREAM,5
199,Ulcerskin,Carvedilol HEXAL Tablets 25mg,1
199,Ulcerskin,CURAM FILM-COATED TABLETS 625MG,1
199,Ulcerskin,PROCIL TABLETS,3
199,Ulcerskin,"TETRACYLIN HCL OPHTHALMIC OINT  1% ""KINGDOM",1
200,Othskindx,MENNA CAPSULES,11
200,Othskindx,FLUCORT-F OINTMENT 0.025%,12
200,Othskindx,"SODIUM CHLORIDE INJECTION ""Y.F.",17
200,Othskindx,"WINTELLIN CAPSULES ""WINSTON",8
200,Othskindx,"PANACAL INJECTION ""PANBIOTIC",15
200,Othskindx,"LIDOCAINE HCL 2% FOR I.V. INJECTION ""LITA",1
200,Othskindx,"MAGNESIUM OXIDE TABLETS 250MG ""VPP",2
200,Othskindx,"ZINC OXIDE OINTMENT ""WST",1
200,Othskindx,"TRIAMCINOLONE SUSPENDED INJECTION 4% ""TAI YU",69
200,Othskindx,"EPINEPHRINE INJECTION ""VPP",4
200,Othskindx,TOPSYM CREAM (FLUOCINONIDE),68
200,Othskindx,"TRICODEX CREAM ""C.C.P.",33
200,Othskindx,"SINPHARDERM-HC CREAM ""SINPHAR",6
200,Othskindx,"PANBICORT INJECTION (TRIAMCINOLONE) ""PANBIOTIC",17
200,Othskindx,"SINPHARDERM CREAM ""SINPHAR",22
200,Othskindx,"DICLOCIN CAPSULES ""KINGDOM"" (DICLOXACILLIN)",3
200,Othskindx,"YONFUPHARM"" IBUPROFEN TABLETS",7
200,Othskindx,"ZINGA TABLETS (ZINC GLUCONATE) ""BOWLIN",9
200,Othskindx,B. &N. BACINEOCIN OINTMENT,28
200,Othskindx,"CIVIDOID GEL (HEPARINOID) ""SINPHAR",15
200,Othskindx,"PASCA GEL ""SHIONOGI",4
200,Othskindx,"MAGNESIUM OXIDE TABLETS ""KINGDOM",6
200,Othskindx,"DEXTROSE AND SODIUM CHLORIDE INJECTION 5%/0.9% ""Y.F.",1
200,Othskindx,UCEFA CAPSULES 500MG (CEFADROXIL),15
200,Othskindx,"GENTAMYCIN OPHTH. OINTMENT 3MG/GM ""GCPC",1
200,Othskindx,"SULFASIL CREAM 1% (SILVER SULFADIAZINE) ""VPP",8
200,Othskindx,"ULEX CREAM ""SINPHAR",17
200,Othskindx,"SOMIN TABLETS 2MG (DEXCHLORPHENIRAMINE) ""YUNG SHIN",60
200,Othskindx,FUYOU TABLETS 500MG,1
200,Othskindx,TOPSYM LOTION (FLUOCINONIDE),58
200,Othskindx,EXELDERM CREAM (SULCONAZOLE),7
200,Othskindx,EXELDERM SOLUTION (SULCONAZOLE),16
200,Othskindx,"CORT. S. OINTMENT 1% (HYDROCORTISONE ACETATE)""M.S.",6
200,Othskindx,"SULINTON TABLETS 200MG ""Y.S.""(SULINDAC)",1
200,Othskindx,"COTRIZINE TABLETS 200MG ""SWISS"" (KETOCONAZOLE)",5
200,Othskindx,COUGH MIXTURE,1
200,Othskindx,U-RITIS TABLETS 250MG (NAPROXEN),4
200,Othskindx,"KETOSMA CAPSULES 1MG ""KOJAR"" (KETOTIFEN)",3
200,Othskindx,"FUTUSOA CREAM ""S.Y.",49
200,Othskindx,SINBETA DERM CREAM,18
200,Othskindx,"BIOFUR ACNE LOTION 50MG/GM ""SINPHAR""(SULFUR PRECIPITATED)",10
200,Othskindx,"MESYREL TABLETS 50MG ""LOTUS",8
200,Othskindx,"ACZO GEL 50MG/GM (BENZOYL PEROXIDE) ""SINPHAR",23
200,Othskindx,TEIRIA GEL 50MG/GM(ETOFENAMATE),1
200,Othskindx,"SALINSE OINTMENT ""GCPC",15
200,Othskindx,"THROUGH F.C. TABLETS ""C.M.""(SENNOSIDES)",1
200,Othskindx,CINOLONE F.C. TABLET 250MG,1
200,Othskindx,TINTEN TABLETS 500MG,30
200,Othskindx,"ANTI-PHEN SYRUP 24MG/ML""CENTER",1
200,Othskindx,"SORIALEN F.C.TABLETS 10MG ""SWISS"" (METHOXSALEN)",4
200,Othskindx,SECORINE SYRUP,1
200,Othskindx,"COLCHICINE TABLETS 0.5MG ""S.T.",1
200,Othskindx,ANTISCAR CREAM,5
200,Othskindx,"LINDACIN CAPSULES 150MG ""S.T."" (CLINDAMYCIN)",1
200,Othskindx,ZINE ORABASE 0.1%,2
200,Othskindx,KOLINCIN GEL 10MG/G,34
200,Othskindx,"U-CHU"" ACEO CAPSULES RETARD 90MG",11
200,Othskindx,"CLONOPAM TABLETS 0.5MG ""KINGDOM""(CLONAZEPAM)",4
200,Othskindx,AZAMUN FILM COATED TABLETS 50MG,2
200,Othskindx,"METICORT TABLETS 4MG ""KINGDOM"" (METHYLPREDNISOLONE)",3
200,Othskindx,"DENOSIN FILM-COATED TABLETS 5MG ""LOTUS",24
200,Othskindx,ACTEIN EFFERVESCENT TABLETS 600MG,1
200,Othskindx,GENDERMIN OPHTHALMIC OINTMENT 3MG/GM (GENTAMICIN SULFATE),4
200,Othskindx,KAFUTINEA CREAM,9
200,Othskindx,FUCIMYCIN CREAM,2
200,Othskindx,SPERSIN OINTMENT,35
200,Othskindx,U Soft Cream 40.0%,5
200,Othskindx,VIMAX FOAMING SOLUTION,24
200,Othskindx,GENTERMAY CREAM,7
200,Othskindx,CLOGEL GEL 7.5MG/GM,10
200,Othskindx,B-N-O OINTMENT,26
200,Othskindx,HYDROQUINE FILM COATED TABLETS 200MG,3
200,Othskindx,"STAZOLIN INJ. ""STANDARD"" (CEFAZOLIN)",2
200,Othskindx,"FLUPINE TABLETS 0.25MG ""JOHNSON"" (FLUDIAZEPAM)",4
200,Othskindx,GENESAFE TABLETS 200MG (MEPHENOXALONE),2
200,Othskindx,ADRENALIN INJECTION,1
200,Othskindx,"TRYNOL S.C. TABLETS 25MG ""JOHNSON",2
200,Othskindx,INDOY CAPSULES,5
200,Othskindx,CYPRODIN TABLETS,2
200,Othskindx,PROMERAN F.C. TABLETS 3.84MG ,1
200,Othskindx,DEXAMETHASONE INJECTION,1
200,Othskindx,"AMOXICILLIN CAPSULES ""YUNG SHIN",2
200,Othskindx,"UNDIARRHEA CAPSULES""YUNG SHIN"" (LOPERAMIDE)",1
200,Othskindx,"SILENCE TABLETS ""YUNG SHIN""(LORAZEPAM)",1
200,Othskindx,"PONSTAL CAPSULES 250MG  ""SINPHAR""(MEFENAMIC ACID)",4
200,Othskindx,"BETAMETHASONE OINTMENT ""SINPHAR",2
200,Othskindx,"NAPROXEN TABLETS ""SINPHAR",9
200,Othskindx,"SOLU-TISONE INJECTION 100MG ""C.C.P."" (HYDROCORTISONE)",1
200,Othskindx,"NINCORT ORAL GEL (TRIAMCINOLONE) ""SINPHAR",1
200,Othskindx,"CIMETIN TABLETS (CIMETIDINE) ""JOHNSON",7
200,Othskindx,"CEFADROXIL CAPSULES 500MG ""S.T.",8
200,Othskindx,"COMPESOLON TABLETS 5MG ""PINE LAWER"" (PREDNISOLONE)",6
200,Othskindx,"FOLACIN F.C. TABLETS 5MG (FOLIC ACID) ""JOHNSON",22
200,Othskindx,"DOXYCYCLINE CAPSULES 100MG ""P.L.",63
200,Othskindx,"KETOCONAZOLE CREAM 20MG/GM ""SINPHAR",16
200,Othskindx,EFUCON GEL 7.5MG/GM (METRONIDAZOLE),7
200,Othskindx,"WELIZEN F.C. TABLETS 20MG ""N.K.",3
200,Othskindx,"DEHERP CREAM 5% ""STANDARD"" (ACYCLOVIR)",7
200,Othskindx,"Azeic-A Cream 200 mg/gm (Azelaic Acid)""Sinphar",4
200,Othskindx,"CYPROMIN SOLUTION 0.4MG/ML ""CENTER",2
200,Othskindx,MEPTIN-MINI TABLETS,1
200,Othskindx,"VOLNA-K F.C. TABLET 25MG ""STANDARD"" (DICLOFENAC POTASSIUM) ",2
200,Othskindx,"ANTIDOXE CREAM ""S.C.",15
200,Othskindx,ZOLPI F.C  TABLETS 10MG,5
200,Othskindx,"CODICON-U CAPSULES ""SINPHAR",1
200,Othskindx,EARFLO OTIC SOLUTION,2
200,Othskindx,Momesone Cream 0.1% W/W,5
200,Othskindx,"Ankorme Cream ""S.C.",7
200,Othskindx,"FUSIDIC ACID CREAM ""PBF",41
200,Othskindx,"Metsone Cream 0.1% ""Sinphar",21
200,Othskindx,"FLUTICOSONE CREAM ""S.C.",25
200,Othskindx,ZODENOX FILM COATED TABLETS 10MG“YUNG SHIN”,2
200,Othskindx,Sinpharderm Keratolytic Cream 40%“Sinphar”,2
200,Othskindx,XYZINE F.C. TABLETS 5MG,47
200,Othskindx,SULMEZOLE EYE DROPS 4%“MEDICINE”(SULFAMETHOXAZOLE SODIUM),1
200,Othskindx,ALLEDINE F.C. TABLETS 180MG,1
200,Othskindx,"LORAPSEUDO SR F.C. TABLETS 5/120MG ""CYH",3
200,Othskindx,RIVOTRIL 0.5MG TABLET,4
200,Othskindx,IODOSORB POWDER,1
200,Othskindx,DUOFILM,10
200,Othskindx,BLEOCIN FOR INJECTION 15MG,1
200,Othskindx,CATAFLAM 25MG SUGAR-COATED TABLETS,5
200,Othskindx,ELOMET OINTMENT 0.1%,12
200,Othskindx,CLARINASE REPETABS TABLETS,1
200,Othskindx,BRUMIXOL CREAM,62
200,Othskindx,NORVASC TABLETS 5MG,5
200,Othskindx,FLIXOTIDE ACCUHALER 250MCG/DOSE,1
200,Othskindx,PROCTOSEDYL OINTMENT,12
200,Othskindx,AUGMENTIN 1G F.C. TABLETS,4
200,Othskindx,NERISONE FATTY OINTMENT,33
200,Othskindx,NIMBEX INJECTION 2MG/ML,1
200,Othskindx,LIPITOR FILM-COATED TABLETS 10MG,3
200,Othskindx,NASONEX AQUEOUS NASAL SPRAY,1
200,Othskindx,ALLEGRA TABLETS 180MG,42
200,Othskindx,BLOPRESS TAB. 8MG,2
200,Othskindx,FLAMAZINE CREAM,9
200,Othskindx,PROTOPIC OINTMENT 0.1%,1
200,Othskindx,DIOVAN FILM-COATED TABLETS 160MG,1
200,Othskindx,DIFFERIN CREAM 0.1%,28
200,Othskindx,ELIDEL 1% CREAM 15GM,1
200,Othskindx,DERMOVATE OINTMENT 0.05% (CLOBETASOL PROPIONATE),18
200,Othskindx,ULTRACET TABLETS,1
200,Othskindx,DAIVOBET OINTMENT,3
200,Othskindx,CRESTOR 10MG FILM-COATED TABLETS,6
200,Othskindx,Harnalidge D tablets 0.2mg,3
200,Othskindx,Efexor XR 37.5mg Sustained-release Capsules,9
200,Othskindx,AMARYL M FILM-COATED TABLETS 2/500MG,5
200,Othskindx,AVAMYS NASAL SPRAY,1
200,Othskindx,SEVIKAR 5/20MG FILM COATED TABLETS,12
200,Othskindx,CLOBEX 500ΜG/G SHAMPOO,14
200,Othskindx,XAMIOL GEL,3
200,Othskindx,CURAM FILM-COATED TABLETS 625MG,4
200,Othskindx,"LANTUS 100U/ML, SOLUTION FOR INJECTION",3
200,Othskindx,"CHLORPHENIRAMINE MALEATE INJECTION 5MG ""SINTONG",1
200,Othskindx,MENPHENCALA LOTION,10
200,Othskindx,"TETRACYLIN HCL OPHTHALMIC OINT  1% ""KINGDOM",10
200,Othskindx,"METROZOLE ORAL S.C. TABLETS ""JOHNSON",1
200,Othskindx,FERROUS GLUCO-B S.C. TABLETS,2
200,Othskindx,VISTARIL CAPSULES,8
200,Othskindx,CALOMIDE S.C. TABLETS 250UG,6
201,Infectarth,MENNA CAPSULES,1
201,Infectarth,"SODIUM CHLORIDE INJECTION ""Y.F.",3
201,Infectarth,"TRICODEX CREAM ""C.C.P.",1
201,Infectarth,"DICLOCIN CAPSULES ""KINGDOM"" (DICLOXACILLIN)",2
201,Infectarth,B. &N. BACINEOCIN OINTMENT,2
201,Infectarth,"MAGNESIUM OXIDE TABLETS ""KINGDOM",2
201,Infectarth,UCEFA CAPSULES 500MG (CEFADROXIL),2
201,Infectarth,"REBAMOL TABLETS 500MG (METHOCARBAMOL) "" WINSTON ",4
201,Infectarth,TINTEN TABLETS 500MG,5
201,Infectarth,"COLCHICINE TABLETS 0.5MG ""S.T.",1
201,Infectarth,"U-CHU"" ACEO CAPSULES RETARD 90MG",1
201,Infectarth,"U-CHU"" TONEC TABLETS 100MG (ACEC LOFENAC)",4
201,Infectarth,Laston Injection 30 mg/ml (Ketorolac Tromethamine),1
201,Infectarth,SPERSIN OINTMENT,1
201,Infectarth,CEFA INJECTION,1
201,Infectarth,"FLUPINE TABLETS 0.25MG ""JOHNSON"" (FLUDIAZEPAM)",3
201,Infectarth,INDOY CAPSULES,1
201,Infectarth,GENTAMYCIN INJECTION,1
201,Infectarth,"AMOXICILLIN CAPSULES ""YUNG SHIN",1
201,Infectarth,"PONSTAL CAPSULES 250MG  ""SINPHAR""(MEFENAMIC ACID)",2
201,Infectarth,"CEFADROXIL CAPSULES 500MG ""S.T.",1
201,Infectarth,"FUROXIME FOR INJECTION ""S.T."" (CEFUROXIME)",2
201,Infectarth,"COMPESOLON TABLETS 5MG ""PINE LAWER"" (PREDNISOLONE)",1
201,Infectarth,BUFENCON INJECTION,2
201,Infectarth,FLUR DI FEN PATCH  40MG/12GM,6
201,Infectarth,BUTANYL INHALATION SOLUTION 2.5MG/ML (TERBUTALINE SULFATE),1
201,Infectarth,"IPRATRAN INHALATION SOLUTION 0.25MG/ML ""S.T.""(IPRATROPIUM BROMIDE)",1
201,Infectarth,CEFLOUR FILM COATED TABLETS 250MG,1
201,Infectarth,CATAFLAM 25MG SUGAR-COATED TABLETS,1
201,Infectarth,AUGMENTIN 1G F.C. TABLETS,8
201,Infectarth,CELEBREX CAPSULE 200MG,5
201,Infectarth,CURAM FILM-COATED TABLETS 625MG,1
201,Infectarth,"Curam powder for injection 500/100 mg, 1000/200 mg",2
202,Rheumarth,URETROPIC TABLETS,20
202,Rheumarth,"SODIUM CHLORIDE INJECTION ""Y.F.",4
202,Rheumarth,BEHYD TABLETS,1
202,Rheumarth,"MAGNESIUM OXIDE TABLETS 250MG ""VPP",23
202,Rheumarth,"TRIAMCINOLONE SUSPENDED INJECTION 4% ""TAI YU",4
202,Rheumarth,"COLD CAPSULES ""SWISS BRAND",2
202,Rheumarth,TOPSYM CREAM (FLUOCINONIDE),1
202,Rheumarth,"TRICODEX CREAM ""C.C.P.",4
202,Rheumarth,"SALUTOL TABLETS (SALBUTAMOL) ""KINGDOM",1
202,Rheumarth,KINGMIN OPHTHALMIC SOLUTION (SULFAMETHOXAZOLE),3
202,Rheumarth,"PANBICORT INJECTION (TRIAMCINOLONE) ""PANBIOTIC",1
202,Rheumarth,GLIDIAB TABLETS 5MG(GLIPIZIDE) ,7
202,Rheumarth,"YONFUPHARM"" IBUPROFEN TABLETS",12
202,Rheumarth,B. &N. BACINEOCIN OINTMENT,3
202,Rheumarth,"MAGNESIUM OXIDE TABLETS ""KINGDOM",66
202,Rheumarth,UCEFA CAPSULES 500MG (CEFADROXIL),4
202,Rheumarth,ANSRON FILM COATED TABLETS 100MG,1
202,Rheumarth,"SULFASIL CREAM 1% (SILVER SULFADIAZINE) ""VPP",1
202,Rheumarth,"SOMIN TABLETS 2MG (DEXCHLORPHENIRAMINE) ""YUNG SHIN",1
202,Rheumarth,"BUSIX TABLETS 1.0MG (BUMETANID) ""S.T.",7
202,Rheumarth,"SULINTON TABLETS 200MG ""Y.S.""(SULINDAC)",29
202,Rheumarth,APRESOLINE (R) S.C. TABLETS 50MG (HYDRALAZINE),6
202,Rheumarth,COUGH MIXTURE,1
202,Rheumarth,U-RITIS TABLETS 250MG (NAPROXEN),14
202,Rheumarth,"REBAMOL TABLETS 500MG (METHOCARBAMOL) "" WINSTON ",72
202,Rheumarth,"FUTUSOA CREAM ""S.Y.",2
202,Rheumarth,TEIRIA GEL 50MG/GM(ETOFENAMATE),18
202,Rheumarth,"THROUGH F.C. TABLETS ""C.M.""(SENNOSIDES)",46
202,Rheumarth,TINTEN TABLETS 500MG,123
202,Rheumarth,"COLCHICINE TABLETS 0.5MG ""S.T.",1
202,Rheumarth,AMPRAZO TABLETS 0.5 MG (ALPRAZOLAM),33
202,Rheumarth,KINAX TABLETS 0.5MG (ALPRAZOLAM),4
202,Rheumarth,"MEPRON POWDER FOR INJECTION 0.04GM ""GENTLE",1
202,Rheumarth,"SALAZINE ENTERIC COATED  TABLETS 500MG (SULFASALAZINE)""S.T",460
202,Rheumarth,"COLONIL F.C. TABLETS 135MG   ""SWISS",11
202,Rheumarth,DELIBS F.C TABLETS 50MG,1
202,Rheumarth,"FOXONE OPHTHALMIC SUSPENSION 0.2MG/ML ""WINSTON",1
202,Rheumarth,ZINE ORABASE 0.1%,2
202,Rheumarth,"CLONOPAM TABLETS 0.5MG ""KINGDOM""(CLONAZEPAM)",4
202,Rheumarth,FERALL SOFT CAPSULES,3
202,Rheumarth,"STIDINE TABLETS 2MG ""KINGDOM"" (TIZANIDINE)",1
202,Rheumarth,AZAMUN FILM COATED TABLETS 50MG,2
202,Rheumarth,"METICORT TABLETS 4MG ""KINGDOM"" (METHYLPREDNISOLONE)",21
202,Rheumarth,"DENOSIN FILM-COATED TABLETS 5MG ""LOTUS",7
202,Rheumarth,ACTEIN EFFERVESCENT TABLETS 600MG,15
202,Rheumarth,"U-CHU"" TONEC TABLETS 100MG (ACEC LOFENAC)",27
202,Rheumarth,"FENOLIP-U TABLETS 160MG ""C.H.",9
202,Rheumarth,MELICAM TABLETS 15MG (MELOXICAM),27
202,Rheumarth,Laston Injection 30 mg/ml (Ketorolac Tromethamine),1
202,Rheumarth,SPERSIN OINTMENT,5
202,Rheumarth,TIE SHR SHU PAP 〝P.Y〞,3
202,Rheumarth,B-N-O OINTMENT,12
202,Rheumarth,HYDROQUINE FILM COATED TABLETS 200MG,404
202,Rheumarth,"FLUPINE TABLETS 0.25MG ""JOHNSON"" (FLUDIAZEPAM)",55
202,Rheumarth,GENESAFE TABLETS 200MG (MEPHENOXALONE),45
202,Rheumarth,ANXOKAST F.C. TABLETS 10MG,9
202,Rheumarth,"ALPRAZOLAM TABLETS 0.5MG ""CYH",1
202,Rheumarth,"DIAPIN TABLETS 2MG (DIAZEPAM)""PINE LAWER",5
202,Rheumarth,"APREZIN TABLETS ""JOHNSON",6
202,Rheumarth,ASPARA-CA TABLETS,1
202,Rheumarth,PROMERAN F.C. TABLETS 3.84MG ,1
202,Rheumarth,COSPANON CAPSULES,1
202,Rheumarth,"SILENCE TABLETS ""YUNG SHIN""(LORAZEPAM)",8
202,Rheumarth,"PONSTAL CAPSULES 250MG  ""SINPHAR""(MEFENAMIC ACID)",1
202,Rheumarth,"NAPROXEN TABLETS ""SINPHAR",29
202,Rheumarth,"CIMETIN TABLETS (CIMETIDINE) ""JOHNSON",11
202,Rheumarth,"ZINGA TABLETS (ZINC GLUCONATE) ""BOWLIN",2
202,Rheumarth,"CEFADROXIL CAPSULES 500MG ""S.T.",1
202,Rheumarth,"COMPESOLON TABLETS 5MG ""PINE LAWER"" (PREDNISOLONE)",345
202,Rheumarth,BUFENCON INJECTION,2
202,Rheumarth,"MUSCO TABLETS 30MG ""STANDARD"" (AMBROXOL HYDROCHLORIDE)",8
202,Rheumarth,SOLOFEN TABLETS 10MG (BACLOFEN),2
202,Rheumarth,"FOLACIN F.C. TABLETS 5MG (FOLIC ACID) ""JOHNSON",410
202,Rheumarth,"PROCAL TABLETS 667MG (CALCIUM ACETATE) ""PL",3
202,Rheumarth,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100MG (ASPIRIN)  ,2
202,Rheumarth,"WELIZEN F.C. TABLETS 20MG ""N.K.",4
202,Rheumarth,FLUR DI FEN PATCH  40MG/12GM,10
202,Rheumarth,"LIQUID BROWN MIXTURE (WITH OPIUM) ""CENTER",14
202,Rheumarth,REGROW SUSTAINED RELEASE F.C. TABLET 60MG,2
202,Rheumarth,EURICON TAB. 50MG (BENZBROMARONE),41
202,Rheumarth,MEFNO TABLET 200MG,4
202,Rheumarth,"ASCOTYL ENTERIC-MICROENCAPSULATED CAPSULES 100MG ""STANDARD",7
202,Rheumarth,"MEPHENOXALONE TABLETS 200MG ""U-CHU.",5
202,Rheumarth,"VOLNA-K F.C. TABLET 25MG ""STANDARD"" (DICLOFENAC POTASSIUM) ",2
202,Rheumarth,CEFLOUR FILM COATED TABLETS 250MG,3
202,Rheumarth,"ARHEUMA TABLETS 20MG ""LOTUS",16
202,Rheumarth,ZOLPI F.C  TABLETS 10MG,38
202,Rheumarth,"CODICON-U CAPSULES ""SINPHAR",3
202,Rheumarth,"FONOSIL TABLETS 10MG ""STANDARD"" (FOSINOPRIL SODIUM)",5
202,Rheumarth,Momesone Cream 0.1% W/W,5
202,Rheumarth,SILIMA CAPSULES 150MG “PINE LAWER”,11
202,Rheumarth,"Metsone Cream 0.1% ""Sinphar",3
202,Rheumarth,ZODENOX FILM COATED TABLETS 10MG“YUNG SHIN”,28
202,Rheumarth,XYZINE F.C. TABLETS 5MG,24
202,Rheumarth,SULMEZOLE EYE DROPS 4%“MEDICINE”(SULFAMETHOXAZOLE SODIUM),5
202,Rheumarth,HANLOSIN S.R.O.D. TABLETS 0.2 MG,1
202,Rheumarth,"GLIPIZIDE TABLETS 5MG ""CYH",2
202,Rheumarth,RIVOTRIL 0.5MG TABLET,3
202,Rheumarth,LONITEN 10MG,1
202,Rheumarth,VIARTRIL-S CAPSULES,1
202,Rheumarth,SANDIMMUN CONCENTRATE FOR INTRAVENOUS INFUSIO,1
202,Rheumarth,CYCLOGYL 1%,1
202,Rheumarth,TREXAN 2.5MG TABLETS,379
202,Rheumarth,TEARS NATURALE,10
202,Rheumarth,DURATEARS STERILE OPH OINT,14
202,Rheumarth,NORMACOL PLUS GRANULES,2
202,Rheumarth,METALCAPTASE 300,41
202,Rheumarth,ECONOPRED PLUS 1%,10
202,Rheumarth,PLENDIL TABLETS 5MG,8
202,Rheumarth,DUOFILM,2
202,Rheumarth,ATEHEXAL 100 FILM TABLET,23
202,Rheumarth,POLYTAR EMOLLIENT,9
202,Rheumarth,LIQUIFILM TEARS,24
202,Rheumarth,CATAFLAM 25MG SUGAR-COATED TABLETS,11
202,Rheumarth,ELOMET OINTMENT 0.1%,5
202,Rheumarth,DAIVONEX OINTMENT,3
202,Rheumarth,TOBRADEX STERILE OPHTHALMIC OINTMENT,2
202,Rheumarth,SANDIMMUN NEORAL SOFT GELATIN CAP. 100MG,12
202,Rheumarth,SANDIMMUN NEORAL SOFT GELATIN CAP. 25MG,10
